Iteration,Dimers_Count,GTPs_Count,GDPs-Count,Active Dimers - Count,Inactive Dimers - Count, Current GTPs, Current GDPs, Longest Protofilament Length,Micro Tubule length,Dimers in Main Structure,Dehydrolized Dimers Count, Mean Protofilament Length
13950,700,26,2,554,114,0,0,7,1,32,18,2.46153846153846
13960,700,26,2,554,114,0,0,7,1,32,18,2.46153846153846
13970,700,26,3,552,115,0,0,7,1,33,17,2.53846153846154
13980,700,28,1,552,115,0,0,7,1,33,17,2.53846153846154
13990,700,26,1,553,113,0,0,7,1,34,17,2.61538461538462
14000,700,26,1,552,113,0,0,8,1,35,18,2.69230769230769
14010,700,26,1,552,113,0,0,8,1,35,18,2.69230769230769
14020,700,27,0,551,113,0,0,8,1,36,18,2.76923076923077
14030,700,27,0,551,113,0,0,8,1,36,18,2.76923076923077
14040,700,27,0,546,113,0,0,8,1,41,18,3.15384615384615
14050,700,27,0,546,113,0,0,8,1,41,18,3.15384615384615
14060,700,27,0,544,113,0,0,8,1,43,18,3.30769230769231
14070,700,27,0,544,113,0,0,8,1,43,19,3.30769230769231
14080,700,27,0,544,113,0,0,8,1,43,19,3.30769230769231
14090,700,27,0,544,113,0,0,8,1,43,21,3.30769230769231
14100,700,27,0,540,113,0,0,8,1,47,22,3.61538461538462
14110,700,27,0,539,113,0,0,8,1,48,23,3.69230769230769
14120,700,27,0,539,113,0,0,8,1,48,23,3.69230769230769
14130,700,26,0,539,112,0,0,8,1,49,23,3.76923076923077
14140,700,25,0,540,111,0,0,8,1,49,23,3.76923076923077
14150,700,25,0,539,111,0,0,8,1,50,23,3.84615384615385
14160,700,25,0,538,111,0,0,8,1,51,23,3.92307692307692
14170,700,25,1,537,112,0,0,8,1,51,22,3.92307692307692
14180,700,25,1,537,112,0,0,8,1,51,23,3.92307692307692
14190,700,25,1,537,112,0,0,8,1,51,24,3.92307692307692
14200,700,25,1,536,112,0,0,9,1,52,24,4
14210,700,25,1,532,112,0,0,9,1,56,24,4.30769230769231
14220,700,26,0,532,112,0,0,9,1,56,24,4.30769230769231
14230,700,25,0,533,111,0,0,9,1,56,24,4.30769230769231
14240,700,25,0,532,111,0,0,10,1,57,24,4.38461538461539
14250,700,24,0,531,110,0,0,12,1,59,24,4.53846153846154
14260,700,24,0,530,110,0,0,12,1,60,24,4.61538461538462
14270,700,24,0,530,110,0,0,12,1,60,25,4.61538461538462
14280,700,24,0,530,110,0,0,12,1,60,25,4.61538461538462
14290,700,24,0,530,110,0,0,12,1,60,25,4.61538461538462
14300,700,24,0,529,110,0,0,12,1,61,25,4.69230769230769
14310,700,24,0,528,110,0,0,13,1,62,25,4.76923076923077
14320,700,24,0,528,110,0,0,13,1,62,25,4.76923076923077
14330,700,24,0,527,110,0,0,13,1,63,25,4.84615384615385
14340,700,24,0,524,110,0,0,13,1,66,25,5.07692307692308
14350,700,24,0,523,110,0,0,13,1,67,26,5.15384615384615
14360,700,23,0,523,109,0,0,13,1,68,28,5.23076923076923
14370,700,23,7,522,116,0,0,13,1,62,27,4.69230769230769
14380,700,23,8,522,117,0,0,13,1,61,27,4.69230769230769
14390,700,23,8,521,117,0,0,13,1,62,27,4.76923076923077
14400,700,23,8,521,117,0,0,13,1,62,27,4.76923076923077
14410,700,23,8,520,117,0,0,13,1,63,27,4.84615384615385
14420,700,30,1,519,117,0,0,13,1,64,27,4.92307692307692
14430,700,31,0,519,117,0,0,13,1,64,29,4.92307692307692
14440,700,30,0,520,116,0,0,13,1,64,29,4.92307692307692
14450,700,30,0,519,116,0,0,13,1,65,29,5
14460,700,30,0,518,116,0,0,13,1,66,29,5.07692307692308
14470,700,30,0,518,116,0,0,13,1,66,31,5.07692307692308
14480,700,29,0,519,115,0,0,13,1,66,31,5.07692307692308
14490,700,29,0,519,115,0,0,13,1,66,33,5.07692307692308
14500,700,29,1,516,116,0,0,13,1,68,32,5.23076923076923
14510,700,29,1,516,116,0,0,13,1,68,32,5.23076923076923
14520,700,29,1,516,116,0,0,13,1,68,32,5.23076923076923
14530,700,29,2,514,117,0,0,13,1,69,32,5.30769230769231
14540,700,27,2,516,115,0,0,13,1,69,33,5.30769230769231
14550,700,26,5,516,118,0,0,13,1,66,32,5.07692307692308
14560,700,26,6,515,119,0,0,13,1,66,32,5.07692307692308
14570,700,25,16,515,129,0,0,13,1,56,30,4.15384615384615
14580,700,26,17,515,131,0,0,13,1,54,30,4.15384615384615
14590,700,26,17,515,131,0,0,13,1,54,31,4.15384615384615
14600,700,28,19,515,137,0,0,13,1,48,33,3.61538461538462
14610,700,29,28,514,147,0,0,9,1,39,29,2.84615384615385
14620,700,39,24,514,153,0,0,9,1,33,24,2.53846153846154
14630,700,39,27,514,158,0,0,9,1,28,22,2.07692307692308
14640,700,38,31,514,162,0,0,7,1,24,21,1.84615384615385
14650,700,43,25,514,161,0,0,7,1,25,21,1.92307692307692
14660,700,52,15,515,160,0,0,7,1,25,21,1.92307692307692
14670,700,58,9,515,160,0,0,7,1,25,22,1.92307692307692
14680,700,60,4,515,160,0,0,7,1,25,22,1.92307692307692
14690,700,63,1,512,161,0,0,10,1,27,21,2.07692307692308
14700,700,63,1,512,161,0,0,10,1,27,21,2.07692307692308
14710,700,63,3,512,163,0,0,10,1,25,19,1.92307692307692
14720,700,61,10,513,169,0,0,3,1,18,16,1.38461538461538
14730,700,61,10,511,169,0,0,3,1,20,16,1.53846153846154
14740,700,61,10,512,169,0,0,3,1,19,15,1.46153846153846
14750,700,61,10,512,169,0,0,3,1,19,15,1.46153846153846
14760,700,63,9,512,170,0,0,3,1,18,14,1.38461538461538
14770,700,69,2,512,170,0,0,3,1,18,14,1.38461538461538
14780,700,68,2,512,169,0,0,3,1,19,14,1.46153846153846
14790,700,66,1,515,166,0,0,3,1,19,14,1.46153846153846
14800,700,65,1,515,165,0,0,3,1,20,14,1.53846153846154
14810,700,66,1,515,166,0,0,3,1,19,13,1.46153846153846
14820,700,66,1,515,166,0,0,3,1,19,13,1.46153846153846
14830,700,66,1,515,166,0,0,3,1,19,14,1.46153846153846
14840,700,63,1,518,163,0,0,3,1,19,14,1.46153846153846
14850,700,63,3,518,165,0,0,2,1,17,13,1.30769230769231
14860,700,64,2,518,165,0,0,2,1,17,13,1.30769230769231
14870,700,63,2,518,164,0,0,3,1,18,13,1.38461538461538
14880,700,61,2,520,162,0,0,3,1,18,13,1.38461538461538
14890,700,61,2,520,162,0,0,3,1,18,13,1.38461538461538
14900,700,62,0,521,161,0,0,3,1,18,13,1.38461538461538
14910,700,62,0,520,161,0,0,3,1,19,13,1.46153846153846
14920,700,62,0,520,161,0,0,3,1,19,13,1.46153846153846
14930,700,61,0,521,160,0,0,3,1,19,13,1.46153846153846
14940,700,61,0,521,160,0,0,3,1,19,13,1.46153846153846
14950,700,61,0,521,160,0,0,3,1,19,13,1.46153846153846
14960,700,60,0,522,159,0,0,3,1,19,13,1.46153846153846
14970,700,59,0,523,158,0,0,3,1,19,13,1.46153846153846
14980,700,58,0,523,157,0,0,3,1,20,13,1.53846153846154
14990,700,58,0,522,157,0,0,3,1,21,13,1.61538461538462
15000,700,55,0,525,154,0,0,3,1,21,13,1.61538461538462
15010,700,54,0,526,153,0,0,3,1,21,13,1.61538461538462
15020,700,54,0,526,153,0,0,3,1,21,13,1.61538461538462
15030,700,54,0,525,153,0,0,3,1,22,13,1.69230769230769
15040,700,52,0,527,151,0,0,3,1,22,13,1.69230769230769
15050,700,52,0,527,151,0,0,3,1,22,13,1.69230769230769
15060,700,50,0,529,149,0,0,3,1,22,13,1.69230769230769
15070,700,50,0,529,149,0,0,3,1,22,13,1.69230769230769
15080,700,48,0,531,147,0,0,3,1,22,13,1.69230769230769
15090,700,47,0,532,146,0,0,3,1,22,13,1.69230769230769
15100,700,47,0,532,146,0,0,3,1,22,13,1.69230769230769
15110,700,45,0,534,144,0,0,3,1,22,13,1.69230769230769
15120,700,45,0,534,144,0,0,3,1,22,13,1.69230769230769
15130,700,44,0,534,143,0,0,3,1,23,13,1.76923076923077
15140,700,43,0,535,142,0,0,3,1,23,13,1.76923076923077
15150,700,43,0,535,142,0,0,3,1,23,14,1.76923076923077
15160,700,43,0,535,142,0,0,3,1,23,14,1.76923076923077
15170,700,42,0,535,141,0,0,3,1,24,14,1.84615384615385
15180,700,42,0,535,141,0,0,3,1,24,14,1.84615384615385
15190,700,42,0,535,141,0,0,3,1,24,14,1.84615384615385
15200,700,41,0,534,140,0,0,5,1,26,14,2
15210,700,40,0,535,139,0,0,5,1,26,14,2
15220,700,39,0,536,138,0,0,5,1,26,14,2
15230,700,39,0,536,138,0,0,5,1,26,15,2
15240,700,39,0,536,138,0,0,5,1,26,15,2
15250,700,39,1,536,139,0,0,5,1,25,14,1.92307692307692
15260,700,39,1,536,139,0,0,5,1,25,14,1.92307692307692
15270,700,39,1,536,139,0,0,5,1,25,14,1.92307692307692
15280,700,39,1,535,139,0,0,5,1,26,15,2
15290,700,39,1,535,139,0,0,5,1,26,15,2
15300,700,40,0,535,139,0,0,5,1,26,16,2
15310,700,40,1,534,140,0,0,5,1,26,15,2
15320,700,39,1,535,139,0,0,5,1,26,15,2
15330,700,39,1,534,139,0,0,6,1,27,15,2.07692307692308
15340,700,38,5,534,142,0,0,7,1,24,14,1.84615384615385
15350,700,38,5,534,142,0,0,7,1,24,14,1.84615384615385
15360,700,39,4,534,142,0,0,7,1,24,14,1.84615384615385
15370,700,37,4,535,140,0,0,7,1,25,14,1.92307692307692
15380,700,37,4,535,140,0,0,7,1,25,14,1.92307692307692
15390,700,40,0,536,139,0,0,7,1,25,14,1.92307692307692
15400,700,39,0,537,138,0,0,7,1,25,14,1.92307692307692
15410,700,38,0,538,137,0,0,7,1,25,15,1.92307692307692
15420,700,36,0,540,135,0,0,7,1,25,15,1.92307692307692
15430,700,34,0,541,133,0,0,7,1,26,15,2
15440,700,34,0,541,133,0,0,7,1,26,15,2
15450,700,34,0,541,133,0,0,7,1,26,15,2
15460,700,34,0,540,133,0,0,7,1,27,15,2.07692307692308
15470,700,33,0,541,132,0,0,7,1,27,15,2.07692307692308
15480,700,31,0,543,130,0,0,7,1,27,16,2.07692307692308
15490,700,28,5,546,132,0,0,4,1,22,16,1.69230769230769
15500,700,27,7,547,133,0,0,4,1,20,14,1.53846153846154
15510,700,27,7,545,133,0,0,4,1,22,14,1.69230769230769
15520,700,27,7,544,133,0,0,4,1,23,14,1.76923076923077
15530,700,26,7,545,132,0,0,4,1,23,15,1.76923076923077
15540,700,31,2,545,132,0,0,4,1,23,15,1.76923076923077
15550,700,33,1,545,133,0,0,4,1,22,14,1.69230769230769
15560,700,33,1,543,133,0,0,6,1,24,14,1.84615384615385
15570,700,33,1,542,133,0,0,6,1,25,14,1.92307692307692
15580,700,32,1,543,132,0,0,6,1,25,14,1.92307692307692
15590,700,32,1,543,132,0,0,6,1,25,14,1.92307692307692
15600,700,33,0,543,132,0,0,6,1,25,14,1.92307692307692
15610,700,33,0,541,132,0,0,7,1,27,14,2.07692307692308
15620,700,32,0,537,131,0,0,11,1,32,14,2.46153846153846
15630,700,32,0,537,131,0,0,11,1,32,15,2.46153846153846
15640,700,32,0,537,131,0,0,11,1,32,15,2.46153846153846
15650,700,32,0,537,131,0,0,11,1,32,15,2.46153846153846
15660,700,31,0,537,130,0,0,12,1,33,15,2.53846153846154
15670,700,31,0,537,130,0,0,12,1,33,16,2.53846153846154
15680,700,29,3,539,131,0,0,12,1,30,15,2.30769230769231
15690,700,29,4,538,132,0,0,12,1,30,14,2.30769230769231
15700,700,29,15,537,143,0,0,5,1,20,13,1.53846153846154
15710,700,29,15,537,143,0,0,5,1,20,13,1.53846153846154
15720,700,28,15,538,142,0,0,5,1,20,13,1.53846153846154
15730,700,31,12,538,142,0,0,5,1,20,13,1.53846153846154
15740,700,31,11,539,141,0,0,5,1,20,13,1.53846153846154
15750,700,40,0,540,140,0,0,5,1,20,13,1.53846153846154
15760,700,40,0,540,140,0,0,5,1,20,13,1.53846153846154
15770,700,39,0,541,139,0,0,5,1,20,13,1.53846153846154
15780,700,37,0,541,137,0,0,7,1,22,13,1.69230769230769
15790,700,37,0,541,137,0,0,7,1,22,13,1.69230769230769
15800,700,37,0,541,137,0,0,7,1,22,13,1.69230769230769
15810,700,36,0,542,136,0,0,7,1,22,13,1.69230769230769
15820,700,35,0,543,135,0,0,7,1,22,13,1.69230769230769
15830,700,35,0,542,135,0,0,7,1,23,13,1.76923076923077
15840,700,34,0,543,134,0,0,7,1,23,13,1.76923076923077
15850,700,34,0,541,134,0,0,7,1,25,13,1.92307692307692
15860,700,34,0,539,134,0,0,7,1,27,13,2.07692307692308
15870,700,33,0,540,133,0,0,7,1,27,14,2.07692307692308
15880,700,33,0,540,133,0,0,7,1,27,14,2.07692307692308
15890,700,32,0,541,132,0,0,7,1,27,14,2.07692307692308
15900,700,31,0,542,131,0,0,7,1,27,14,2.07692307692308
15910,700,31,1,540,132,0,0,8,1,28,13,2.15384615384615
15920,700,31,1,540,132,0,0,8,1,28,13,2.15384615384615
15930,700,31,1,538,132,0,0,8,1,30,14,2.30769230769231
15940,700,31,1,538,132,0,0,8,1,30,14,2.30769230769231
15950,700,31,1,538,132,0,0,8,1,30,14,2.30769230769231
15960,700,32,0,538,132,0,0,8,1,30,14,2.30769230769231
15970,700,31,7,539,138,0,0,5,1,23,13,1.76923076923077
15980,700,31,7,539,138,0,0,5,1,23,13,1.76923076923077
15990,700,31,7,539,138,0,0,5,1,23,13,1.76923076923077
16000,700,30,7,540,137,0,0,5,1,23,13,1.76923076923077
16010,700,30,7,540,137,0,0,5,1,23,13,1.76923076923077
16020,700,36,0,540,137,0,0,5,1,23,14,1.76923076923077
16030,700,36,0,540,137,0,0,5,1,23,14,1.76923076923077
16040,700,35,0,541,136,0,0,5,1,23,14,1.76923076923077
16050,700,35,0,539,136,0,0,5,1,25,14,1.92307692307692
16060,700,34,1,540,136,0,0,5,1,24,13,1.84615384615385
16070,700,33,1,541,135,0,0,5,1,24,13,1.84615384615385
16080,700,33,1,541,135,0,0,5,1,24,13,1.84615384615385
16090,700,33,1,541,135,0,0,5,1,24,13,1.84615384615385
16100,700,32,1,542,134,0,0,5,1,24,13,1.84615384615385
16110,700,32,0,543,133,0,0,5,1,24,14,1.84615384615385
16120,700,31,0,544,132,0,0,5,1,24,14,1.84615384615385
16130,700,30,0,542,131,0,0,7,1,27,14,2.07692307692308
16140,700,30,0,542,131,0,0,7,1,27,14,2.07692307692308
16150,700,30,0,542,131,0,0,7,1,27,14,2.07692307692308
16160,700,29,3,541,133,0,0,7,1,26,13,2
16170,700,29,3,539,133,0,0,7,1,28,13,2.15384615384615
16180,700,29,3,538,133,0,0,8,1,29,13,2.23076923076923
16190,700,29,3,538,133,0,0,8,1,29,13,2.23076923076923
16200,700,29,3,536,133,0,0,8,1,31,13,2.38461538461538
16210,700,31,0,535,132,0,0,8,1,33,13,2.53846153846154
16220,700,31,0,535,132,0,0,8,1,33,13,2.53846153846154
16230,700,30,0,536,131,0,0,8,1,33,13,2.53846153846154
16240,700,29,0,537,130,0,0,8,1,33,13,2.53846153846154
16250,700,29,0,537,130,0,0,8,1,33,13,2.53846153846154
16260,700,29,0,536,130,0,0,8,1,34,13,2.61538461538462
16270,700,29,0,536,130,0,0,8,1,34,13,2.61538461538462
16280,700,29,0,536,130,0,0,8,1,34,13,2.61538461538462
16290,700,27,0,536,128,0,0,8,1,36,13,2.76923076923077
16300,700,27,0,536,128,0,0,8,1,36,13,2.76923076923077
16310,700,27,0,536,128,0,0,8,1,36,13,2.76923076923077
16320,700,27,0,536,128,0,0,8,1,36,14,2.76923076923077
16330,700,27,0,536,128,0,0,8,1,36,14,2.76923076923077
16340,700,27,0,536,128,0,0,8,1,36,14,2.76923076923077
16350,700,26,0,537,127,0,0,8,1,36,16,2.76923076923077
16360,700,26,5,535,132,0,0,5,1,33,16,2.53846153846154
16370,700,26,6,535,133,0,0,5,1,32,15,2.46153846153846
16380,700,26,6,535,133,0,0,5,1,32,15,2.46153846153846
16390,700,26,6,533,133,0,0,7,1,34,15,2.61538461538462
16400,700,25,9,533,135,0,0,7,1,32,14,2.46153846153846
16410,700,30,4,533,135,0,0,7,1,32,14,2.46153846153846
16420,700,31,3,532,135,0,0,7,1,33,14,2.53846153846154
16430,700,31,3,532,135,0,0,7,1,33,14,2.53846153846154
16440,700,30,3,533,134,0,0,7,1,33,14,2.53846153846154
16450,700,33,0,533,134,0,0,7,1,33,14,2.53846153846154
16460,700,32,0,534,133,0,0,7,1,33,14,2.53846153846154
16470,700,30,0,536,131,0,0,7,1,33,14,2.53846153846154
16480,700,29,1,537,131,0,0,7,1,32,13,2.46153846153846
16490,700,28,1,537,130,0,0,8,1,33,13,2.53846153846154
16500,700,28,1,537,130,0,0,8,1,33,13,2.53846153846154
16510,700,28,1,537,130,0,0,8,1,33,13,2.53846153846154
16520,700,28,1,535,130,0,0,8,1,35,13,2.69230769230769
16530,700,29,0,534,130,0,0,9,1,36,13,2.76923076923077
16540,700,29,0,534,130,0,0,9,1,36,13,2.76923076923077
16550,700,29,0,534,130,0,0,9,1,36,15,2.76923076923077
16560,700,27,0,536,128,0,0,9,1,36,15,2.76923076923077
16570,700,27,0,534,128,0,0,10,1,38,15,2.92307692307692
16580,700,27,0,532,128,0,0,10,1,40,15,3.07692307692308
16590,700,25,0,533,126,0,0,10,1,41,15,3.15384615384615
16600,700,25,0,533,126,0,0,10,1,41,15,3.15384615384615
16610,700,25,0,532,126,0,0,10,1,42,15,3.23076923076923
16620,700,24,0,533,125,0,0,10,1,42,15,3.23076923076923
16630,700,23,0,534,124,0,0,10,1,42,16,3.23076923076923
16640,700,23,0,534,124,0,0,10,1,42,16,3.23076923076923
16650,700,23,0,534,124,0,0,10,1,42,16,3.23076923076923
16660,700,23,0,534,124,0,0,10,1,42,18,3.23076923076923
16670,700,23,0,532,124,0,0,10,1,44,20,3.38461538461538
16680,700,22,1,533,124,0,0,10,1,43,19,3.30769230769231
16690,700,22,2,533,125,0,0,10,1,42,18,3.23076923076923
16700,700,22,2,532,125,0,0,10,1,43,20,3.30769230769231
16710,700,22,3,532,126,0,0,10,1,42,21,3.23076923076923
16720,700,22,5,531,128,0,0,10,1,41,19,3.07692307692308
16730,700,22,10,532,133,0,0,6,1,35,18,2.69230769230769
16740,700,21,9,533,131,0,0,6,1,36,18,2.76923076923077
16750,700,21,10,533,132,0,0,6,1,35,17,2.69230769230769
16760,700,22,9,533,132,0,0,6,1,35,18,2.69230769230769
16770,700,24,7,533,132,0,0,6,1,35,18,2.69230769230769
16780,700,28,2,533,132,0,0,6,1,35,17,2.69230769230769
16790,700,27,2,534,131,0,0,6,1,35,18,2.69230769230769
16800,700,27,1,535,130,0,0,6,1,35,18,2.69230769230769
16810,700,27,1,534,130,0,0,6,1,36,18,2.76923076923077
16820,700,26,1,535,129,0,0,6,1,36,18,2.76923076923077
16830,700,27,0,535,129,0,0,6,1,36,18,2.76923076923077
16840,700,26,0,536,128,0,0,6,1,36,18,2.76923076923077
16850,700,25,0,537,127,0,0,6,1,36,18,2.76923076923077
16860,700,25,0,537,127,0,0,6,1,36,20,2.76923076923077
16870,700,25,0,536,127,0,0,7,1,37,20,2.84615384615385
16880,700,24,0,537,126,0,0,7,1,37,20,2.84615384615385
16890,700,23,0,538,125,0,0,7,1,37,20,2.84615384615385
16900,700,23,3,538,128,0,0,7,1,34,19,2.61538461538462
16910,700,23,3,538,128,0,0,7,1,34,19,2.61538461538462
16920,700,23,3,538,128,0,0,7,1,34,20,2.61538461538462
16930,700,23,3,537,128,0,0,7,1,35,20,2.69230769230769
16940,700,23,3,537,128,0,0,7,1,35,20,2.69230769230769
16950,700,26,0,537,128,0,0,7,1,35,20,2.69230769230769
16960,700,26,0,537,128,0,0,7,1,35,20,2.69230769230769
16970,700,26,0,537,128,0,0,7,1,35,20,2.69230769230769
16980,700,26,0,537,128,0,0,7,1,35,20,2.69230769230769
16990,700,26,0,537,128,0,0,7,1,35,20,2.69230769230769
17000,700,26,0,537,128,0,0,7,1,35,20,2.69230769230769
17010,700,25,0,538,127,0,0,7,1,35,20,2.69230769230769
17020,700,25,0,538,127,0,0,7,1,35,22,2.69230769230769
17030,700,25,0,538,127,0,0,7,1,35,22,2.69230769230769
17040,700,25,0,538,127,0,0,7,1,35,22,2.69230769230769
17050,700,22,0,540,124,0,0,7,1,36,22,2.76923076923077
17060,700,22,0,540,124,0,0,7,1,36,22,2.76923076923077
17070,700,22,0,540,124,0,0,7,1,36,23,2.76923076923077
17080,700,22,4,540,128,0,0,7,1,32,24,2.46153846153846
17090,700,22,6,540,130,0,0,5,1,30,24,2.30769230769231
17100,700,22,8,539,132,0,0,5,1,29,23,2.23076923076923
17110,700,22,8,539,132,0,0,5,1,29,23,2.23076923076923
17120,700,22,10,538,134,0,0,5,1,28,21,2.15384615384615
17130,700,26,7,536,135,0,0,5,1,29,20,2.23076923076923
17140,700,27,12,537,141,0,0,4,1,22,15,1.69230769230769
17150,700,28,11,538,141,0,0,4,1,21,14,1.61538461538462
17160,700,28,11,537,141,0,0,4,1,22,14,1.69230769230769
17170,700,30,9,537,141,0,0,4,1,22,14,1.69230769230769
17180,700,30,8,537,141,0,0,4,1,22,14,1.69230769230769
17190,700,35,1,539,139,0,0,4,1,22,14,1.69230769230769
17200,700,34,0,539,139,0,0,4,1,22,14,1.69230769230769
17210,700,34,0,539,139,0,0,4,1,22,14,1.69230769230769
17220,700,33,0,539,139,0,0,4,1,22,15,1.69230769230769
17230,700,33,0,539,139,0,0,4,1,22,15,1.69230769230769
17240,700,32,0,540,138,0,0,4,1,22,15,1.69230769230769
17250,700,32,0,540,138,0,0,4,1,22,15,1.69230769230769
17260,700,32,0,540,138,0,0,4,1,22,15,1.69230769230769
17270,700,32,1,540,139,0,0,4,1,21,14,1.61538461538462
17280,700,32,1,540,139,0,0,4,1,21,15,1.61538461538462
17290,700,31,1,541,138,0,0,4,1,21,15,1.61538461538462
17300,700,29,1,542,136,0,0,4,1,22,15,1.69230769230769
17310,700,29,1,542,136,0,0,4,1,22,16,1.69230769230769
17320,700,29,1,541,136,0,0,4,1,23,15,1.76923076923077
